Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance
0xe30C6B5ECef9fd188394e21B3ecf60919B57d6c8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x4508B6691D8c938781F130519625B4CDD7B1f804,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x858457daA7e087ad74cDeeCEAb8419079bC2cA03,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x113acf282eeb4d71bec61ad83e934bf75bf8253f,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x606055913ca104294d696820859a37a59b98256a,1,14.11666667,1.85,21.51666667,1,4,0,4,1,0.235812557,1.615915216,1.078226034,4.311847043,4.311847043,4.311847043,,,,5,4.311847043,4.312904138,0.0,0.001057095
0xe704802a03e7657647b325edc2d045e76b3c1d73,1,171.425,128.1688889,2265.383333,2,15,0,15,1,0.007156,5.0,1.39967177,0.94933633,20.04401822,10.49667728,,,,17,20.99335455,20.99507655,0.0,0.001722
0x119240Ef17333E8DCB19A0DD4f5fC848981b0Ff4,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xb29a0b9b4d32c9cd39c02d0f19a6a8bbb3047ceb,1,1475.65,16.23703704,3097.433333,2,9,0,9,1,0.2,2.00294,1.036437778,4.327583,5.0,4.6637915,,,,11,9.327583,9.32794,0.0,0.000357
0x23f345e3ffd537eaacf3da0d59a511ee5f1c5717,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xd8b17b59b60d2dc44c866bc145da13ac8e7115b1,1,481.0015873,2850.537368,311205.1833,84,95,0,77,21,0.0021,2.0,0.155077608,0.001446,4.294962875,0.174254284,,,,179,14.63735982,14.73237273,0.0,0.095012914
0xf346fdCd5A205bA8F25edf0ffcddcc7a6583ac65,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xc4574e92e9ced311a75bc4db464da1a24e9f7a0c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x830572D765cc7bfA3Cb1FeA4E0107cA75076D647,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x84d2a64cf2c0b1b4a65925dc0b1a20f42fe6104f,1,220.9415638,687.2731481,30267.18333,81,18,0,14,31,0.008788678,219.6142974,28.10886587,0.0,54.0,6.970234568,,,,99,564.589,505.9595857,0.0,-58.62941425
0xc97ddc36e15e4c98d5c19245110391eb9c97ef4f,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xbf17c3edd711b6385398a6fa23e988635bfe749c,1,6303.608333,103.1222222,15391.51667,2,27,0,25,2,0.019,0.392,0.117881481,1.0,2.18,1.59,,,,29,3.18,3.1828,0.0,0.0028
0x756f3cfb0effbdd10eba42412a6382e70abee8e7,1,292.8030303,351.6372222,23432.45,44,30,0,24,9,0.1,0.75,0.211333333,0.00615418,4.616889452,0.142455633,,,,74,6.268047832,6.34,0.0,0.071952168
0x71B7767A9464ea1AD82DB434F06d9330d34a9fE5,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x0c2ad204fc4488129d7ec333aa88b0034d852fb9,1,2775.266667,0.0,2775.266667,1,1,0,1,1,0.5,0.5,0.5,0.497467529,0.497467529,0.497467529,,,,2,0.497467529,0.5,0.0,0.002532471
0xc77dcad596e1e8277a2c5a6f985c2e21ea905687,1,211.3690476,189.4583333,2995.25,7,8,0,8,5,0.37649013,3.0,1.107686266,0.2,7.304314884,1.264902126,,,,15,8.854314884,8.86149013,0.0,0.007175246
0x409de70d8ad0135e6fd91f343899b93d903c998b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xec835f1e61cece97f266dd76b72e80559ea23ba4,1,3781.433333,368.4903509,14564.18333,2,19,0,17,1,0.1,0.3,0.131578947,0.1,2.394,1.247,,,,21,2.494,2.5,0.0,0.006
0xc8eb927fe231c13c1117a1b9b4c85ba7d040404b,1,11436.55667,882.2871795,68652.51667,5,13,0,11,4,0.05,0.25,0.141384615,0.04900811,1.128679323,0.364362354,,,,18,1.821811771,1.838,0.0,0.016188229
0xd9ef8782dbdf6976f717b38cc9ad8d54d41df5b1,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xCC13856aC5ec565c2Ef8770a347a224351163DcA,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x53a2c5b88ffd3abd6310e6018b56447d9d486902,1,61.64285714,235.9410448,17534.05,28,67,0,60,15,0.01,8.846408144,0.351912392,0.0,9.119107191,0.839382397,,,,95,23.50270712,23.57813029,0.0,0.075423173
0x9386ff151225710C61747c7e314f317B6330453C,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x6eef8361bf52d8814ed646a8ec28020539982ac6,1,16702.02,15830.82157,519654.2667,15,17,0,13,13,0.000450627,3.31404467,0.212082878,0.006436398,1.294448,0.238603595,,,,32,3.579053923,3.605408923,0.0,0.026355
0x65dae44c9fead4c807cfe684613c0dbe7c55dfd2,1,18.35,1.173333333,131.3166667,3,65,0,54,2,0.08,0.8,0.231384615,0.2,14.63743016,5.01247672,,,,68,15.03743016,15.04,0.0,0.00256984
0xa0e85568f513a9cb128868b2b9000d26d86c36a4,1,8888.741667,0.0,17777.48333,2,1,0,1,2,0.21,0.21,0.21,0.093,0.114828279,0.10391414,,,,3,0.207828279,0.21,0.0,0.002171721
0xD42c3960d30F36C5a4e58D591180F58a34354641,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x09c6a4e5b51e9cf8b863c0ef1e2547bd91aaf4e5,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x10ac96dd52add6b77a387f484db2ab55463bdb1d,1,930.3910394,397.3636364,90897.36667,93,11,0,7,21,0.036479109,10.0,2.504287598,0.0,7.5,0.374627093,,,,104,34.84031967,27.54716357,0.0,-7.293156096
0x0862ce7ae8130a09afbdc011b9f77115477245d8,1,690.0514493,451.8288194,37558.96667,23,48,0,38,23,0.0,0.8,0.136541593,0.0057,5.345,0.282200361,,,,71,6.4906083,6.55399648,0.0,0.06338818
0x67747a7c11debfb4694dd4dfd3d50a7ff12b6342,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x0f0fe0bfe09c60ad946e21e90e029a336528b1e6,1,2930.2875,331.9796748,107380.3667,32,41,0,36,31,0.05,2.0,0.20125093,0.0,4.1,0.2531896,,,,73,8.102067203,8.251288122,0.0,0.149220919
0x5b96a2f37826814bbb28437e79489b14d07ecdc8,1,722.9166667,381.1875,8267.75,3,16,0,16,3,0.3,0.3,0.3,0.299600909,2.497,1.59886697,,,,19,4.796600909,4.8,0.0,0.003399091
0xef9a5a27d876102256e24478828dc134abd2426b,1,591.679057,183.5684091,170705.3167,152,440,0,321,112,0.0,14.45561075,0.250458631,0.0,10.0,1.074618154,,,,592,163.3419594,110.2017975,0.0,-53.14016195
0xdf9191889649c442836ef55de5036a7b694115b6,1,20584.52394,1377.043519,1156935.6,55,18,0,8,13,4.485088,13000.0,1389.204743,0.0,5595.0,629.0303234,,,,73,34596.66779,25005.68538,0.0,-9590.982411
0x36ac0e8e29ffbaee04d55c262f8cd52d227a1cb0,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xd5f009b7a8b49d72c1d73a32afeea066aab8512f,1,200.8233333,5.2625,1067.266667,5,12,0,10,4,0.015122907,3.0,0.894216877,1.6502,3.5,2.142848705,,,,17,10.71424353,10.73060253,0.0,0.016359
0xb10fc7a1b56166101796c720be9553cf1b8364d2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xa9c03bdb5569f3606420547218cf2813003d3142,1,184.2722222,11.10666667,719.4166667,3,15,0,13,2,0.07355689,1.996284,0.583637376,1.21963,5.0,2.915435881,,,,18,8.746307644,8.754560644,0.0,0.008253
0x93186608195d8a432a68653756cedc9c300f9957,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x58d9f57967cf2d08afd51ec69998faad68dd876d,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x36f1E58458c073De491f4e0627140BcE19976Aa4,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x3641e3db66fe98fb22477268c5a598f958ed5198,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x1883e2b785e75e1bd2f1ca62e2dc424fe092fa09,1,21836.36667,0.0,21836.36667,1,1,0,1,1,1.5,1.5,1.5,1.499685,1.499685,1.499685,,,,2,1.499685,1.5,0.0,0.000315
0x18157E17CfC0Ef9e7c363f07394EBd79F18D0eE7,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xd13b093eafa3878de27183388fea7d0d2b0abf9e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x1f91d2d3ff8ce66dd75ab221f370c71c431dd659,1,333.2158192,1836.332444,157384.6667,59,75,0,66,40,0.018293008,1.6095845,0.264718367,0.00900743,2.260747275,0.335513251,,,,134,19.79528179,19.85387751,0.0,0.058595721
0xe44c8ee0622647d2563a8b2732941772328a751b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xd123c0b9c52af99421765bf129cee22fec0c66be,1,32.04166667,566.4216667,5728.3,2,10,0,9,1,0.005,2.5,0.828527657,1.67983557,6.599559,4.139697285,,,,12,8.27939457,8.28527657,0.0,0.005882
0xa14429e90bd90e17d2a97c4eac1feefabb88727f,1,12816.4625,341.5387978,113767.45,4,183,0,152,4,0.1,1.65,0.172568306,1e-05,31.37761907,7.893169723,,,,187,31.57267889,31.58,0.0,0.007321108
0xe6d18c06b4dfac77a54891063800170031ff39a6,1,2329.642933,14448.68246,856935.7,250,19,0,13,79,0.002007109,0.6,0.094618547,0.0,43.0,0.504033538,,,,269,126.0083846,1.797752384,0.0,-124.2106322
0x4bf3e4d2378a1256cbe1cd1c2a8bc9857b811282,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x02ca5d19ae986279ed592c57b9aa543c2517ec5d,1,377.5615942,237.3594444,22925.48333,23,60,0,42,6,0.0,0.8,0.116452415,0.00539707,2.087480291,0.302784426,,,,83,6.964041801,6.987144901,0.0,0.0231031
0x882C3163237009DCA0Aa3d479f73EB55639339e4,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x11a2356ed527b87e502c19ac85cdcf2b12c975cc,1,153.1982456,0.991666667,2912.75,19,2,0,2,9,0.01,0.03,0.02,0.0,0.419160297,0.022545817,,,,21,0.428370528,0.04,0.0,-0.388370528
0xc3D8a267860e66617deF596D611DA75B89b3aE05,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x2bf7fe6f976e694d1347c7d52a3375544457294a,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xd1b532d5f9d8c95baa706aa9710ff73ee69cdbde,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xdcb05f9afa10f0cf405ed39502d4916cbd96cf74,1,11022.94167,35217.19167,290893.2167,20,2,0,2,1,0.007162298,0.04,0.023581149,0.0,0.0,0.0,,,,22,0.0,0.047162298,0.0,0.047162298
0x3d81ae60de4a15c2d3665f4d9f9ab59fc0b0155c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x8ac5a96121b5cdbe08865021762967252d93fdce,1,188.0446328,548.3965517,26998.13333,59,29,0,28,43,0.000720859,0.322424471,0.059932676,0.0,0.423894388,0.026225477,,,,88,1.54730312,1.73804759,0.0,0.19074447
0xf832a212d1c81b89e2dabc79c728e6a294ea5edd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,1,163.7261647,561.445733,578873.4,830,789,0,459,575,0.001,50.0,1.163411643,0.00125872,29.999811,1.105351912,,,,1619,917.4420869,917.9317861,0.0,0.489699233
0xbf266e8751f2b3265981d04d40ba7b68628e6e30,1,851.0535714,314.0535433,51799.55,14,127,0,101,14,0.0,0.93,0.166206626,0.002,5.532959426,1.506517592,,,,141,21.09124628,21.10824147,0.0,0.016995188
0xf203a3b241decafd4bdebbb557070db337d0ad27,1,14.16666667,7.998550725,212.3,2,23,0,22,1,1.01657112,140.1014475,13.42581383,150.0,158.78956,154.39478,,,,25,308.78956,308.793718,0.0,0.004158
0x681a36B6f411d10d78FE8446118A4DDaE489e8b1,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x71d36dd886d7aeb01950162a740343a92769d1d9,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x2e7f29ed5c73f5bad44ee7ce20afeeb67d11de23,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xe74265ed2e59abea4a0ca22a224538f9e0a33f61,1,175.52,101.5366667,1385.283333,5,5,0,5,3,0.06211087,3.296654648,0.85203546,0.127127668,3.16780443,0.8510754,,,,10,4.255377002,4.260177299,0.0,0.004800297
0x11343194b9ba84c8e5629ffec4f604f410ed28fc,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x003eb9c77b5b896fcc27adead606d23def34510e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x2E2F816f6B9277580eCA3d86dd4771B740c8884D,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xfd6f294f3c9e117dde30495770ba9b073c33b065,1,2.366666667,0.0,2.366666667,1,1,0,1,1,0.03465955,0.03465955,0.03465955,0.0,0.0,0.0,,,,2,0.0,0.03465955,0.0,0.03465955
0x602bda99d7d47b92bd5d4056dbb8219c141a20ad,1,11865.75741,216.9633333,107876.6333,9,5,0,2,3,0.01,1.396312668,0.336137491,0.0,1.645,0.186222222,,,,14,1.676,1.680687454,0.0,0.004687454
0x29Aaa966321F7d82E119BBc965a58CB62d703445,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x095f6c0705d255959b3c00a877f043234cdf5d91,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x085f9b53aCBff0E4683463FEf1A583d299bd4e25,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x7D73f38770997f30BB6Dfa2B8Da184f2CFebA6C6,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x35b62c8ab3c05ca5706c57cb8b79d79d7e23abbf,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x36135FcF43E11083476e7e5Db980a3DDa184e270,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x58d1cdc08fdb8f80582f9bf9bfaae456e96385ae,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x7b8b709130069ea308ac56d9f2e3e685a6438320,1,616.8055556,163.7615942,5616.933333,3,23,0,23,3,0.043,1.13,0.314480632,0.046171186,6.717811606,2.407581379,,,,26,7.222744137,7.233054547,0.0,0.01031041
0x7693Ec76691C895571EdC25fE3949a01C5821f17,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xfc6e44fc94f9e0f69b80dc1377e37bae858cc7e5,1,25638.77333,9769.85,167273.2667,5,4,0,3,3,0.286709,200.521215,84.76658932,0.052029943,301.3855191,67.80727001,,,,9,339.0363501,339.0663573,0.0,0.030007228
0x1b3e3c78849d80688172bf9ced8c9c2407f988e4,1,276.8277778,70.43809524,7084.7,6,77,0,55,1,0.0,3.0,0.691770889,1.0,20.66394343,8.877243405,,,,83,53.26346043,53.26635843,0.0,0.002898
0x1754B31a157DD2E2CF6BCb2C02891cF4dafF485D,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x13Be5abc6FC4aF67ABe34190F5f529624bD14C4E,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x8b9cb1038f9e0a00dea81009e28ae6d231b595c8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xf203d1985247e9a93f31535c004fa783199fa6d3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x2f0ffecab04e3214350326ddf3f2fa9f0399d405,1,117.4125,27188.27222,245633.75,8,9,0,8,2,0.00067,0.135939266,0.038441701,0.0,0.136,0.042196913,,,,17,0.337575304,0.345975312,0.0,0.008400008
0x6f1c30b499acd49856b3a98f02f15dbad15e6e10,1,9.249257991,178198.9583,715496.6167,292,4,19,1,27,0.224180962,200.9324411,50.6541144,0.0,208.499589,4.339883415,0.0,0.0,0.0,296,1267.245957,202.6164576,0.0,-1064.6295
0x33dc09da5c8fca721066d87896502af3e6f3b923,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x1e31a02905731658841bde935920f56dd2ab2c2f,1,136.6015152,28.2952381,3087.15,11,56,0,46,4,0.01,2.0,0.307321429,0.38,3.99,1.562250178,,,,67,17.18475196,17.21,0.0,0.025248042
0xb101f0eb0a8938769d4c3fd4f933b11627ca3768,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xbFCeffC807C6CbFB27C46bb18Ec32fb484d9c6c8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x6a7c5cc282a0a437eb6d7dc5beb304f961ac6411,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xbe368ef4c1dcdc2186bdb83a94ae9fdc395aacd1,1,578.8125,640.6069959,106093.5833,4,162,0,155,3,0.04,1.184618546,0.146349497,3.398929078,9.946778196,5.925179337,,,,166,23.70071735,23.70861855,0.0,0.007901198
0x7360d73a9e71c741c9ccb7a197eaa584740c8d01,1,118837.3667,13115.55333,184415.1333,1,5,0,3,1,0.017472784,0.15,0.079494557,0.377472784,0.377472784,0.377472784,,,,6,0.377472784,0.397472784,0.0,0.02
0xdee43c91a5928c56d4dcaf37fa941bcd3a8b94fa,1,909.8611111,122570.0222,370439.65,3,3,0,3,3,0.012,11.98,4.00223431,0.01,11.97,4.001166357,,,,6,12.00349907,12.00670293,0.0,0.00320386
0x794ecf3d86271d3d5efd64b49e46f5b70680373e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xb568664947b08ad137facfe95de47dd9ea18174a,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xdca94e26f460d59b2526f73d72a9e5be06e4ecbd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xe3c9884f24d6a89dd67a04aebfb2a3a766bb5a20,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x73BAF168D9f5FEe3D845f33b3567Fe916F730838,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x3450bc589d93bad1b1a48f8013289ad52f6bacfd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x509d0e1600b0723216afc6fbdf58ad779b41e09a,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x41dd52240cf1a3a250ac57b112cd61d90f185cf1,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x422CaDfa3Bd7B60380c6BF2Af1f2962FDbA6886e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x0ce2eaf01543132b88e5e8156fcad978994a9cf6,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x49e88432a37ae2dcc2639efa7601807db98483eb,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0xa62cB4bD9E69E9170a2d973AA3aECE5A1215D41C,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x6dddddfe4147d1e246d22c65c55fdfcb0e9ea6b5,1,9024.445833,1161.501939,711021.6333,8,550,0,50,7,1e-18,0.05290491,0.003960507,0.0,2.0,0.269985859,,,,558,2.159886873,2.178278607,0.0,0.018391734
0xCcB47db44b5b21E31013f07937D367D79c063f6C,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x34eeA3e741F9A3e77fB34E0793B1AF36EDC2b0AE,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x10E934603c1Dd921123E20B0D8dcFE831A47Fe87,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x4711c198e6f04c02413794568990b6a835e8ead9,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x8c9492406473d9bf12dc669d5d1f74ca151d5e57,1,21996.27407,340.0606522,276180.4167,9,230,0,211,7,0.14,1.6,0.189823814,0.0,19.0,4.844444444,,,,239,43.6,43.65947732,0.0,0.05947732
0xd361e29c48841c40506fc6e6211f68a203ec1ef1,1,1284.732353,2.141666667,65525.63333,51,2,3,2,23,0.1,0.11131852,0.10565926,0.0,6.0,0.550755608,0.0,0.0,0.0,53,28.088536,0.21131852,0.0,-27.87721748
0x10cc64100b4e9372824663524b7c82f367e3badb,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0x97a5c9344e0dca3722a9505de32433aba27363cb,1,9630.438889,2.85,28897.01667,3,2,0,1,2,0.1,0.1,0.1,0.01977,0.15202,0.063906667,,,,5,0.19172,0.2,0.0,0.00828
