,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,eth value,txn type,AccountId
0,4285984,1505700765,0x8e06517538deed60b1f2c82295772352779bb6fe0be27fa456a8a70a419aa630,2273,0x31bc768a122240b1a1097e11a28e5db3457a5e05385e309820f4445b3c9cf099,0x862cb5b6eeaafb26ebb137e0c3c5d7728800439a,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x07b29953b852ec5db288b1360149751854b95d5d,213366702108937029,OMG Network,OMG,18,27,3020000,4000000000,2870365,4072682,deprecated,11687873,0.213366702108937029,received,0x07b29953b852ec5db288b1360149751854b95d5d
1,5829145,1529594960,0x5ae5217eebfebe1974547a29bf3aa9999eb626b38ba32cc64e384a117cbd33db,88,0xbbf9fbff297399ae9f9d5fb2c63646c6166fb0f77db6124fd97b9894563a82ef,0x07b29953b852ec5db288b1360149751854b95d5d,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x182b2ad652b11cf6bd03110bfe77d4dc2580285a,213366702108937029,OMG Network,OMG,18,8,110000,40000000000,22222,254839,deprecated,10144712,0.213366702108937029,sent,0x07b29953b852ec5db288b1360149751854b95d5d
