,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,eth value,txn type,AccountId
0,11163612,1604134029,0x44876998735019c08c38b6e8ab96c8d03dda18f7b1422653f03ee5bc77b3ac65,23,0xb7cd00e110b508d7d254087fc267c18797615c24b8a17923d7d1ed02ae213d7c,0x3a9223480328d5bcc91a19f3ba66a79a230c1652,0x0a425122852ed351946a828b348bfdcda51effd8,0x10c28135faed202d16b847ba16b125dce243da39,100000000000000000000,EduMetrix,EMC,18,156,66536,28000000000,36182,8706608,deprecated,4810074,100,received,0x10c28135faed202d16b847ba16b125dce243da39
1,11216107,1604829890,0xef083012d82986430bb08583ef34aebb5708152dd65ecd3e1e716409d09da585,5,0x50ee4f3a29b482d79b1450189def8956e63fb029da343b55d4120f89164d415c,0x10c28135faed202d16b847ba16b125dce243da39,0x0a425122852ed351946a828b348bfdcda51effd8,0xfa49c423594b3922e46e2334fa48a149c84f32b6,5000000000000000000,EduMetrix,EMC,18,54,66521,20000000000,51170,3001783,deprecated,4757579,5,sent,0x10c28135faed202d16b847ba16b125dce243da39
2,12348573,1619875796,0x0b91557b38ac8af8657f14f62c34d18687809a3f717e72d79d7ff305b936c109,4,0xa887d98f1cc3057aeb952aaca93eea37c6da48153cc7d4fe59ef2c31f9bab5f0,0x74aef65a5df0573db37f524c7a31967c855dd2b9,0x55296f69f40ea6d20e478533c15a6b08b654e758,0x10c28135faed202d16b847ba16b125dce243da39,8732000000000000000000,XY Oracle,XYO,18,108,79132,29000000000,37755,8863404,deprecated,3625113,8732,received,0x10c28135faed202d16b847ba16b125dce243da39
3,12353219,1619937615,0x374b426c9dfec154c6124c5743a78113446e208a0be35f3da17af3d0c8f81441,7,0x5de5abf9c3ea694e63e80d05b12e6b74f233ce8fdf9f1f9b2d003307e8cf47f3,0x10c28135faed202d16b847ba16b125dce243da39,0x55296f69f40ea6d20e478533c15a6b08b654e758,0x415722ece7090b7110fa530a0a0908276c2af528,8732000000000000000000,XY Oracle,XYO,18,120,79132,25000000000,37755,7832054,deprecated,3620467,8732,sent,0x10c28135faed202d16b847ba16b125dce243da39
