,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,eth value,txn type,AccountId
0,5795820,1529104951,0x9e91696b4db13e186d88a06f90932262a00b202a0f8b0761452821c24ed8f325,15967,0xf7c8974a9c9bb7450f0ad1be065293a4e4d4978ad009069f87535bd4e55e9d35,0x48fea76285cc93312d4d2f53aac80d2653caf246,0x4a6058666cf1057eac3cd3a5a614620547559fc9,0x481f8120cc5f22a19baa9313469c0cd592ac1c3b,3000000000000000000,Brickblock,BBK,18,48,58548,10000000000,53225,1856321,deprecated,10177420,3,received,0x481f8120cc5f22a19baa9313469c0cd592ac1c3b
1,7097383,1547971375,0xa524a103791e98603ec4fc3cdf9a285c34683e2bc4702e32c1a3c66154cb5305,6,0x09dce3d649b0aa38656d0c59a4af03dc3e6ca482879e48be66a481f5f483b2d0,0x4e9ce36e442e55ecd9025b9a6e0d88485d628a67,0x5040a75e178c373677d7506b7d5dce443249d365,0x481f8120cc5f22a19baa9313469c0cd592ac1c3b,13370000000000000000,Blockwell say NOTSAFU,NOTSAFU say Blockwell,18,16,2441888,41000000000,2441888,2986857,deprecated,8875857,13.37,received,0x481f8120cc5f22a19baa9313469c0cd592ac1c3b
