,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,eth value,txn type,AccountId
0,4280440,1505569079,0xd85b8c431b54076a23717421f430c0428c21c6667f8ba943ad0f836dc8b58127,921,0x251361423763ab446c3b92d668c72e1f81e365508d418992959d2b14a269d4c6,0x862cb5b6eeaafb26ebb137e0c3c5d7728800439a,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0x43b059948ee26ed402676a23be6042dace0e22ca,1348139755841183238,OMG Network,OMG,18,77,3020000,4000000000,2945813,6184414,deprecated,11693905,1.348139755841183238,received,0x43b059948ee26ed402676a23be6042dace0e22ca
1,4458727,1509379081,0x020fb576d70a3e9c04f349a2409c76973ce610baaef5a6d91edfe53bad290d89,1405,0x15aa893a035bb49d4df47fb1dfb5207794d0a6918346ce7442da005f7e7c4050,0x5586aec6f58086524753d594cec08c4318314299,0x0cf0ee63788a0849fe5297f3407f701e122cc023,0x43b059948ee26ed402676a23be6042dace0e22ca,1007195697156319116,Streamr (old),XDATA,18,42,4000000,2000000000,2888481,4384915,deprecated,11515618,1.007195697156319116,received,0x43b059948ee26ed402676a23be6042dace0e22ca
